"uid","phyto_mean_biovol","phyto_se_biovol","phyto_total_density","zoo_mean_biomass","zoo_total_density","temp_mean","phos_total_mean","nitrate_mean","silicate_mean","site_id"
6250,30.0971662544392,2484.02991641407,1937178.6253,4.42293146533352,70.1499,25.38,591,0.0104,8.48,"NLA12_CA-106"
6251,29.9491793100752,389.564669234663,58882.7504,0.650608964714393,230.3007,26.2222222222222,20,0.019,0.026,"NLA12_FL-114"
6252,190.278130520244,5364.95024465716,110955.5315,2.5258335420613,1714.3526,19.5166666666667,83,0.81,1.35,"NLA12_PA-102"
6253,62.1341843006101,114.082955297259,10748.6546,0.0246564644904501,3549.1382,20.52,24,0.019,5.441,"NLA12_WI-R08"
6267,306.294910688225,33682.2143278697,237258.8875,0.0476778378651626,2540.0229,25.9,106,0.02,1.574,"NLA12_AL-105"
6270,375.007851458773,2910.43897334184,3488.6638,2.7243380414735,757.978,22.46,190,0.25,2.22,"NLA12_OK-118"
6279,100.482537486977,237.562442278242,1287.3004,2.48860873320265,179.9317,20.5214285714286,14.8,0.0407,6.86,"NLA12_CA-172"
6281,1535.07773058702,17317.9745470175,2148.5609,0.980020842186901,145.1863,15.8166666666667,147,0.019,5.556,"NLA12_AZ-127"
6284,115.373387227066,464.058784604221,4613.1029,0.289215601147082,86.3757,14.2111111111111,16,0.02,5.914,"NLA12_KY-101"
6285,258.424268802386,8507.42014442616,89615.8593,0.492224389744341,1124.8892,18.1,50,0,1.489,"NLA12_KY-107"
6286,111.518975727465,1543.43900734855,27628.1898,0.0740016006649048,698.0849,26.72,26,0.02,0.238,"NLA12_NC-107"
6293,7.90960167277583,208.492276033081,563566.727,0.110488101022908,648.6608,27.6242857142857,112,0.641,0.231,"NLA12_GA-101"
6300,237.566167762578,1087.02713901576,31534.6918,0.227538206084435,264.2053,24.9125,30,0.185,4.144,"NLA12_AL-101"
6302,6.1804585355296,115.073536110613,434675.237,0.30531838386256,262.3861,23.3875,46,0,2.403,"NLA12_OK-R09"
6303,957.981543272846,1168.15592086914,1498.873,0.164139530588469,394.1616,18.0636363636364,22,0.02,6.829,"NLA12_KY-103"
6318,35.3978582162949,12595.9364741679,2438269.8531,0.693825458696813,5350.6258,24.006,834,0.05,9.57,"NLA12_OK-293"
6319,39.4610373395463,7651.03589117109,8619455.3539,0.747576967750164,366.1631,15.3,231,0.019,15.175,"NLA12_NM-132"
6320,8323.5706695774,83705.909900174,4299.3939,0.039687847677367,3694.3374,24.58,71,0.02,0.21,"NLA12_SC-104"
6321,73.9251422789834,3096.61914854049,174437.5867,1.89719031586678,366.5501,26.9571428571429,61,0.019,1.755,"NLA12_SC-105"
6325,4132.65539092845,37828.1192368354,1846.0373,0.574657483674234,506.5306,NA,12,0.066,2.011,"NLA12_SC-112"
6326,77.4331601898,184.757913556913,38955.1944,0.0231808171131745,1020.8182,25.6666666666667,32,0.129,3.914,"NLA12_SC-108"
6341,20.5112709440987,555.870400519389,46853.4486,7.90406569617177,90.538,17.2666666666667,256,0.052,33.099,"NLA12_NM-152"
6342,161.558134339301,2165.54172441003,279610.4995,0.986043745876463,790.7351,17.8857142857143,43,0.032,0.468,"NLA12_CO-110"
6344,158.555833297919,1715.59349633102,27969.0858,1.08841828564013,1316.1169,15.5,414,0.079,6.633,"NLA12_ND-101"
6345,365.29968537533,18258.838630946,124154.3454,0.0346780671335006,22644.7569,26.1333333333333,483,0,1.427,"NLA12_KY-104"
6346,355.263578140798,5770.17665253327,19923.6408,0.0684401169595519,1655.0337,25.1857142857143,45,0.104,5.1,"NLA12_KS-130"
6347,21.0074987589319,287.519654088553,73210.5279,0.895150213869624,665.1716,23.0222222222222,16,0.09,1.053,"NLA12_PA-108"
6359,104.887534926204,148.079632633308,2594.3272,0.372318365026301,45.3781,14.3,15,0.019,7.008,"NLA12_NC-105"
6361,1497.40646403462,6661.2227460146,4719.1548,0.442002787562305,413.4078,15.12,77,0,1.866,"NLA12_NM-105"
6362,2989.99121502093,6986.15060453605,685.124,2.64914212714468,80.0002,13.4458333333333,27,0.037,6.092,"NLA12_SD-101"
6372,1550.78791213611,8128.00336068437,2950.3178,0.864256009910486,169.8403,14.1136363636364,30,0,9.13,"NLA12_NM-104"
6373,20.3058759560596,714.220628665623,249432.5647,0.0847584739633705,1974.4952,28.36,158,0.019,20.298,"NLA12_KY-120"
6374,182.559337688576,2478.32565752951,60499.3822,0.399162015519029,250.6729,18.7818181818182,95,0.158,1.711,"NLA12_KY-122"
6381,346.164896996585,23920.4019122119,84668.4936,0.0184199983406781,5507.0689,29.67,50,0.025,4.783,"NLA12_TN-114"
6393,968.448421119405,20944.1221428634,48888.0763,0.0414702088544226,3846.6698,25.9116666666667,129,0,3.97,"NLA12_TN-101"
6394,1709.37485336409,42566.9643971778,31768.0529,0.0288261568048412,2708.4776,21.2622222222222,120,0,3.685,"NLA12_TN-113"
6395,43.779488353826,2433.63679440569,292149.5432,0.247674602755635,75.772,26.6614285714286,628,0.02,0.557,"NLA12_TN-108"
6396,185.764474560248,524.522918345287,7645.8195,0.0963287855838823,764.6053,22.7857142857143,25,0.027,1.869,"NLA12_KY-102"
6397,165.368307175772,2037.58980738634,22764.7563,0.0588282089017939,1262.0782,27.0625,37,0,12.746,"NLA12_SC-106"
6398,175.281144489432,1182.5276974394,2433.6721,0.652788976031665,27.286,19,12,0.019,3.328,"NLA12_NC-109"
6399,28.7001351913053,797.641897462226,75171.6982,0.0436471163998316,514.1004,22.6916666666667,38,0.019,11.432,"NLA12_NC-101"
6400,1270.47968752295,1793.34298189862,776.0058,1.36782079673477,189.3403,14.7,26,0.019,10.52,"NLA12_NC-108"
6402,626.751638776529,4041.28679671326,4607.4769,1.54486241289207,204.9756,17.4714285714286,49,0.022,17.544,"NLA12_SD-138"
6403,70.7274628470875,3016.20636046912,53774.1759,1.13184756221377,286.6166,14,25,0.001,0.239,"NLA12_NM-117"
6404,399.295887460676,3930.6668285168,61542.9179,0.716544033427776,816.7579,22.95,261,0,3.289,"NLA12_KS-108"
6411,74.3028394742498,692.799134119901,63804.3011,0.0535762148033904,730.1449,20.0666666666667,25,0.951,2.356,"NLA12_KY-114"
6412,150.75906195681,5389.89565571574,19685.1661,0.446260397575074,283.72,14.74,52,0,0.904,"NLA12_NM-133"
6414,553.717905396075,7539.07204301809,8273.3121,0.0533867952590429,206.7515,24.6428571428571,212,0,7.28,"NLA12_MS-107"
6415,200.293715168611,1834.70662260593,31701.2371,0.218226091032794,92.1558,NA,33,0.019,1.099,"NLA12_MS-106"
6416,85.3403519874271,10826.2741416288,807156.7508,1.27259303192888,2519.9628,20.3571428571429,493,0,1.49,"NLA12_IA-107"
6417,38.2196242419409,403.151514234107,98091.6606,0.719930358749995,186.5561,22.25,126,0,5.95,"NLA12_SD-130"
6421,175.601176530746,3390.03944527869,25129.9,0.0171773717884055,2197.7751,24.24,47,0,6.447,"NLA12_KS-109"
6422,745.709602223119,1914.50148488432,2403.0029,2.07006557577184,183.4824,18.2642857142857,35,0.021,9.862,"NLA12_SD-182"
6424,20322.481014266,463162.639048639,4605.0682,0.0166623976116635,4203.8968,23.975,63,0.022,14.237,"NLA12_VA-109"
6427,169.164228110993,872.789445931415,4296.1086,3.9590658132144,42.5097,12.7375,17,0,5.853,"NLA12_MT-113"
6428,751.247969594722,10345.6623185313,36845.3657,0.0409025050480305,3561.1413,19.2857142857143,75,0,3.817,"NLA12_KY-117"
6437,117.48242052287,961.109507136691,49086.039,1.62485401929928,462.7324,23.7571428571429,28,0,3.436,"NLA12_KS-103"
6438,985.855424457052,4335.39322703104,3540.5608,0.0630399236802976,1541.3058,17.525,37,0.02,11.368,"NLA12_VA-116"
6440,364.046899969908,2499.39595667359,8162.5127,0.102713138854647,1655.9381,21.1666666666667,71,0,15.852,"NLA12_SD-166"
6444,1689.03504448046,4509.47838981176,447.1289,0.0626713477729082,189.2715,14.9730769230769,22,0.019,10.555,"NLA12_SC-103"
6445,1491.87167910835,23354.8702128391,23452.3347,3.73825506477799,85.986,18.2125,119,0,19.999,"NLA12_SD-104"
6446,36.3652479595474,818.820650046764,710875.007,0.0525548230916401,7270.8322,20.575,147,0,18.881,"NLA12_SD-122"
6447,752.732838590055,9891.70475407727,7568.2753,0.161319530279269,61.4067,17.68,60,0,0.744,"NLA12_UT-112"
6449,275.854905248258,3071.41433960551,39570.6394,0.187562145633025,1575.4325,19.625,72,0,1.885,"NLA12_UT-128"
6451,259.580607149946,6021.59511379662,12031.9767,0.0266102032387468,385.2169,18.1111111111111,41,0.13,6.985,"NLA12_PA-107"
6456,79.8837775682902,3758.94693975686,65754.2093,0.0318222200597428,674.1233,24.675,47,0,4.97,"NLA12_KS-R02"
6462,58.7634159077543,467.438260767131,122323.7037,0.0917786545873298,1700.0271,19.61,67,0.088,1.18,"NLA12_MO-109"
6464,63.4525671305489,11023.4044633106,1316548.9875,0.217863818328895,1228.0566,21.33,240,0,18.383,"NLA12_IA-132"
6469,187.179483797354,5275.58334330208,55107.0751,0.318831269425166,2281.2546,23.3285714285714,66,0.019,9.856,"NLA12_NC-116"
6470,357.989522886989,578.152003293633,5184.9875,0.382492102533561,643.4342,22.1883333333333,28,0,1.027,"NLA12_MN-145"
6471,18.6289679588126,870.789204288135,312854.2145,0.580495047498186,1514.6789,23.7,524,0.002,17.887,"NLA12_MN-118"
6472,230.865700933182,779.206899733774,6629.4757,0.339383824887089,808.7993,17.9008181818182,20,0.003,0.948,"NLA12_MN-111"
6475,40.6218431343142,7942.46025630022,1553429.8179,0.0292290675745958,4235.6021,17.3125,274,0,42.903,"NLA12_ND-104"
6476,185.189157454023,734.500434031909,1381.1092,2.62830800696802,250.9177,18.682,230,0.108,48.216,"NLA12_ND-118"
6477,534.981896809564,16310.9095454901,84475.8942,0.620135937283669,4336.5292,22.32,159,0,0.034,"NLA12_NM-150"
6478,539.191006599822,682.260393521628,2215.6203,1.92635826800075,41.5566,17.59,65,0.039,5.873,"NLA12_UT-104"
6481,341.788903220915,2638.22370161088,8276.9567,0.233896589535243,3.5567,18.05,173,0.255,23.808,"NLA12_NV-106"
6482,97.5179244144826,630.258351744213,4175.7682,0.36372044742443,350.0837,12.3666666666667,437,0.136,26.783,"NLA12_NV-101"
6485,145.637727621891,968.446973553387,18837.3633,0.0300408715185833,1391.8005,18.9,16,0,1.555,"NLA12_KS-125"
6500,1239.52271732979,6455.18064368106,2918.9302,2.51824299624951,69.4842,16.4578947368421,17,0,3.357,"NLA12_NM-134"
6501,58.0339006387203,3727.04636352154,52356.6566,4.6065908623955,125.0853,15.27,152,0.001,27.383,"NLA12_NM-138"
6504,577.506568907331,1643.6154730055,8203.2745,0.0141471563173976,1558.8009,23.225,11,0.002,0.909,"NLA12_NC-103"
6507,191.178732244512,2498.0242911541,7459.6372,2.271215181463,49.0651,21.04375,24,0.005,3.506,"NLA12_NM-129"
6517,24.8416823045529,910.001947799185,632311.9593,0.283009254758944,59.6666,26.35,200,0,10.329,"NLA12_MO-107"
6518,76.1478710022126,2743.61754682551,73655.1517,0.076221291652067,408.113,25.2,21,0,2.855,"NLA12_IL-R01"
6524,22.9810353087168,368.047012636961,95479.2869,0.19670889419784,285.4299,25.45,12,0,1.088,"NLA12_KS-138"
6525,4.59175518115971,355.985760060984,581559.4512,0.272937456135204,833.3847,26.2566666666667,119,0.13,10.5,"NLA12_OK-121"
6526,2610.34777839466,26716.4443042014,25001.2115,1.4832685423703,856.4466,16.815,38,0.09,10.029,"NLA12_MN-132"
6527,61.5499550831198,657.420873646235,34860.1682,3.54118790209341,87.1688,13.9214285714286,21,0.002,3.705,"NLA12_UT-102"
6530,59.7876276893685,2183.00114663261,2746139.3148,0.194037305640324,1257.7133,23.3757142857143,193,0,14.377,"NLA12_IA-105"
6532,219.969555273593,1547.37944812338,11160.4189,2.09786370997693,158.3212,18.942,214,0.105,9.705,"NLA12_NM-160"
6533,246.216290545286,1247.76360027713,25227.6982,0.125870593207166,836.9437,22.2555555555556,18,0,1.376,"NLA12_IL-R04"
6534,20.2199353758106,1960.19396344478,783753.6452,0.0315083908297868,588.1957,29.695,124,0,6.673,"NLA12_MS-101"
6535,59.5575652165298,350.614529152039,48285.3582,0.0342754004419228,308.8775,23.1155555555556,36,0.002,1.847,"NLA12_MS-102"
6536,32.0952894463818,885.090231743206,360500.0617,0.153311186341257,808.7479,28.572,129,0.001,6.543,"NLA12_MS-104"
6537,35.2233324707236,482.799953531769,55820.9165,0.144395433316035,579.6416,13.6777777777778,25,0.91,4.413,"NLA12_PA-101"
6538,91.1495824520633,3077.58493348967,46173.4649,0.811908077116543,1443.7058,15.5,131,0.018,23.847,"NLA12_ND-139"
6541,4.87933806870093,175.708168118676,585066.3423,1.24539574747893,52.9239,20.9,191,0.51,21.863,"NLA12_IA-120"
6542,5.09066906991882,9.54144192865958,28396.0771,3.04409572579322,110.9586,12.9090909090909,29,0.002,9.05,"NLA12_MT-104"
6543,8.53629836333382,900.322199551554,2432150.4399,0.0313868382054386,5682.5093,21.3,144,0,0.086,"NLA12_SD-114"
6544,135.029519354332,2509.57846684534,228643.7374,0.0358607112109729,4491.8992,21.6766666666667,187,0,7.393,"NLA12_SD-115"
6546,45.0824944876541,843.753621573605,131906.7711,0.0570320090829666,14979.4232,16.054,128,0,26.636,"NLA12_ND-146"
6547,42.3242706527794,229.121679255899,42338.4043,0.0552938055931595,1417.553,13.92,46,0,12.764,"NLA12_MN-120"
6548,383.575862545265,1264.9514209644,9385.5828,0.190586083861541,967.3445,21.285,38,0.005,7.229,"NLA12_MN-122"
6549,30.9058647202176,163.649247759649,68898.2347,0.0182292807227968,379.0166,18.575,27,0.002,4.687,"NLA12_NH-108"
6550,147.700613134663,4415.90248267947,234442.1684,0.00555811430211569,464.4201,29.2333333333333,48,0.05,1.78,"NLA12_OK-101"
6551,23.3857870839092,290.948445899627,500024.2311,0.0145910513488661,2130.1892,30.434,188,0.05,6.08,"NLA12_OK-291"
6552,323.848236689551,1244.27690852964,5587.8901,0.0932601624954282,122.4896,16.0885714285714,29,0,1.293,"NLA12_UT-110"
6553,122.114383196833,1762.10721672028,131362.2981,0.0587550278036475,3610.8212,25.0333333333333,61,0.005,20.876,"NLA12_VA-108"
6554,52.438564268777,1467.07453999106,47199.5196,0.233461520536194,238.1673,19.00375,16,0.01,4.244,"NLA12_WV-102"
6555,74.9277766346881,367.553475091846,43296.8858,0.106517716786311,820.7414,26.175,5,0.05,1.6,"NLA12_OK-108"
6556,22.8080671166689,329.802945744354,596609.8592,0.58675888144531,123.5666,26.55,150,0.43,11.5,"NLA12_OK-135"
6558,27.7932745445195,929.884015644326,52457.2471,2.43222764841422,50.8644,21.0714285714286,77.7,0.521,12.4,"NLA12_CA-174"
6559,187.003943343073,1043.16991217195,5508.2197,0.784549692545119,12.5059,6.81071428571429,62.6,0.0203,3.92,"NLA12_CA-116"
6564,30.9630799044351,1201.9377075851,174648.7462,0.427354296112351,572.634,24.6142857142857,37,0.002,4.073,"NLA12_KS-R08"
6566,12.8748734900128,238.537422120036,126999.5583,7.0291611981608,392.0175,16.66,203,0.007,9.698,"NLA12_ND-110"
6568,251.806807439382,3083.58067367343,35677.747,0.268913220472624,416.4957,16.3,27,0.284,6.521,"NLA12_VA-125"
6570,86.6857702114261,5341.24949115334,298044.0003,0.147722755514846,3466.0354,24.3666666666667,190,0.027,23.191,"NLA12_KS-105"
6571,28.8917498174551,666.675837171342,183381.1836,0.0229686703099651,1638.7714,24.6,24,0.001,0.997,"NLA12_IL-R03"
6572,30.4381553470114,1436.57230431827,431020.5816,0.0370375603566101,552.0315,28.8333333333333,361,0,15.227,"NLA12_LA-101"
6574,31.2109949048445,2576.27502091814,2030035.386,0.244186240597743,7111.4441,16.9,272,0,3.22,"NLA12_MN-137"
6575,524.544794976539,43394.781299455,1112349.2666,0.395644403414267,882.6024,15.4857142857143,96,0,7.211,"NLA12_UT-109"
6576,353.309137548149,1659.3661359475,111021.7329,0.0601907874785844,102.5539,21.305,55,0.148,3.63,"NLA12_NY-0104"
6577,27.4218921289277,1275.54303685677,527773.2037,0.01012826133608,12223.8552,16.81,88,0,13.721,"NLA12_ND-162"
6584,54.9775445473721,1015.02153167024,150545.8276,0.00848944376730327,2694.2519,25.3285714285714,71,0.003,13.633,"NLA12_KS-R07"
6585,116.020948668994,16628.1742513304,1139739.6277,0.00795888600923671,2266.2845,26.722,76,0,4.396,"NLA12_GA-107"
6586,19.8619776764732,2968.80934875317,642120.3747,0.0527039498930439,557.1442,30.4727272727273,204,0.002,4.301,"NLA12_TX-121"
6587,26.7568364725277,215.361017558174,121182.5721,0.010186392838409,3575.6524,21.5571428571429,35,0.001,2.269,"NLA12_VA-114"
6590,20.941784424003,164.059586570057,50046.2591,0.120994876451132,231.285,13.795,14,0,3.494,"NLA12_WV-106"
6594,120.829756004475,1492.85131491749,13220.4228,0.200152879234511,933.4165,17.0411111111111,51,0,18.249,"NLA12_ND-178"
6596,80.075271820802,911.747784768821,22519.9468,0.251090038723054,380.4452,18.2666666666667,11.6,0.005,22.2,"NLA12_CA-132"
6599,24.7980609421568,2332.59672302758,1071480.4962,0.0318671905140742,10741.0159,17.7,138,0,1.511,"NLA12_ND-163"
6601,106.574824842109,845.76483568471,32449.1804,0.0710589234898093,360.6134,15.9333333333333,18,0.003,3.671,"NLA12_NH-104"
6602,81.7594515009515,15898.7170454679,543484.6329,3.36449728327944,289.6691,17.8875,98,2.8,7.141,"NLA12_MN-107"
6603,7.40525729339527,203.701020143859,605523.2076,0.036977679570921,705.2687,28.66,198,0.222,10.214,"NLA12_LA-134"
6604,241.696874307024,4749.93189454142,173602.2809,2.56191869765609,229.4202,21.24,144,0.46,11.1,"NLA12_IA-101"
6606,34.6695514346625,684.452947501158,191190.5108,0.918462543530197,658.5084,23.1,53,0.002,3.11,"NLA12_KS-102"
6608,49.1163753767598,697.726930667582,54156.4193,0.0478077957845376,164.8455,27.7333333333333,41,0.002,13.095,"NLA12_TX-R02"
6609,10.2403405298049,432.101283529191,812234.9587,0.299683213613264,2302.7189,24.6,103,0.01,1.246,"NLA12_KS-124"
6613,40.359100955762,559.69304232444,68393.075,0.0348695902009187,1630.2916,25.8857142857143,25,0.005,5.772,"NLA12_KS-R11"
6614,7.7842927419162,586.243555035684,577565.4918,0.09560211674007,2129.2175,25.94,27,0,4.752,"NLA12_MO-119"
6617,264.276952030225,895.813141707448,7360.8184,0.499599455547361,166.773,13.4666666666667,43,0.004,4.271,"NLA12_NV-127"
6618,855.425879967878,3638.07848271605,7607.5419,2.77118337997538,153.1165,17.925,150,0,45.03,"NLA12_NV-167"
6622,41.4591475784353,265.112187175356,79977.7608,0.0195419108193382,739.0526,26.9142857142857,30,0,7.619,"NLA12_TX-144"
6623,95.3840800480446,5433.3366879254,2316009.3726,0.0394165544807563,3418.5814,NA,NA,NA,NA,"NLA12_CA-179"
6628,12.2029374290509,216.904233466448,123958.8612,0.0475934891086583,338.7186,30.5666666666667,112,0,20.886,"NLA12_LA-102"
6633,131.412115293125,440.536942772487,23621.3253,0.128462511094487,336.9917,19.7666666666667,19,0.001,0.335,"NLA12_WI-R06"
6634,117.023080926928,9679.29786918511,84859.4602,1.25757787273965,320.1987,19.7428571428571,293,0,4.923,"NLA12_SD-168"
6636,231.176783583364,5515.10970185702,30883.6041,0.0590911186352764,10780.967,18.9,68,0.003,6.328,"NLA12_ND-186"
6642,24.7439607311254,1133.459829885,562344.61,2.26068900529253,99.3287,18.075,4.1,0.0198,7.74,"NLA12_CA-157"
6643,88.6250607430374,335.756448549131,18818.8235,0.0361423236792227,923.3994,29.725,68,0.002,16.827,"NLA12_LA-105"
6644,233.354992788133,1746.73591368641,12753.4943,0.0272964023792463,156.1671,27.8,55,0,4.963,"NLA12_LA-161"
6645,28.2313813959376,15250.6224971582,4385562.2259,0.278601374527767,5716.727,20.47,603,0,28.423,"NLA12_ND-108"
6646,12.580522988094,1500.42982406236,3502716.2929,0.101849354680256,757.5237,27.4833333333333,87,0.12,5.49,"NLA12_OK-134"
6647,74.761074698605,658.851771806612,52812.1054,0.117409947919063,206.5055,26.5428571428571,26,0,2.188,"NLA12_TX-165"
6654,157.901276875777,1920.45871794089,81869.2091,0.670106428232241,1455.159,16.8,751,0,24.272,"NLA12_ND-126"
6656,0.268082346667343,108.795566720874,4252105.535,0.428828700646103,272.6963,25.2,801,1.54,12.799,"NLA12_KS-101"
6659,25.59407827511,175.076953102396,83871.0594,0.554136103486832,298.5346,19.9666666666667,12.3,0.005,21.4,"NLA12_CA-121"
6660,1914.26582237598,13862.7741446461,1557.4099,0.437767779796004,268.3875,22.182,59,0.017,2.277,"NLA12_IA-109"
6661,443.805512337143,517.664323608872,124.8182,0.323204488535202,446.6847,29.38,215,0.122,16.657,"NLA12_LA-103"
6662,1027.39116296691,7257.5751808181,9943.258,0.0859444321489665,1078.0838,29.02,45,0.002,2.232,"NLA12_LA-152"
6663,70.5632708996499,1985.35923917565,74127.8064,0.0789324522412478,716.989,17.9828571428571,44,0.004,23.041,"NLA12_MN-102"
6664,117.997525851946,4410.28577792276,283108.4012,1.30217595795867,204.2181,17.63,43,0,2.07,"NLA12_MT-109"
6665,3600.33088972146,20120.5126017934,1699.0014,1.96136887079008,659.098,16.8,23,0.002,3.6,"NLA12_UT-105"
6666,113.55499771972,1956.96093169829,43009.1886,0.144034479667278,2143.9186,28.5666666666667,239,0.002,3.765,"NLA12_TX-117"
6667,335.987800659032,1990.72773754559,7426.0159,0.312464700600613,429.894,12.7052631578947,21,0.002,10.425,"NLA12_OR-110"
6668,31.4143625512634,264.328429765988,82070.9941,0.0804776568643051,1173.9892,26.825,30,0.05,3.52,"NLA12_OK-120"
6669,29.606101049852,1082.46847747809,465746.8057,0.0722329264331642,221.9791,25.3466666666667,5,0.1,3.91,"NLA12_OK-104"
6670,1367.53767899958,8534.96564368616,14627.1227,0.411711093615666,187.7314,15.1285714285714,22,0.008,7.263,"NLA12_NH-101"
6680,105.298243283182,483.133045000915,29821.9209,0.507059190365235,393.5083,21.55,23,0.004,1.943,"NLA12_MI-R08"
6683,139.750605362583,1111.97838744046,15799.9937,0.0432827834284007,2401.0332,19.705,70,0,0.425,"NLA12_SD-172"
6684,57.8698232780576,2651.38260678736,860556.7649,0.901754891490024,1383.3106,18.55,236,0.003,12.694,"NLA12_SD-124"
6685,29.4284983414643,399.685220651487,497922.8801,0.774880332550286,1135.5636,20.3,68,0,3.546,"NLA12_SD-140"
6686,358.062765499751,4189.52765376114,5100.4756,0.0963789453649328,451.8435,12.7894736842105,21,0.002,10.961,"NLA12_MN-108"
6689,52.5533938445567,249.745455401448,21978.953,0.0614420126389028,3829.0982,22.42,19,0.003,6.73,"NLA12_CT-101"
6690,38.8296129871987,94.4733454242215,5355.8771,0.380609504376917,173.1013,12.65625,14,0.003,4.864,"NLA12_NH-R04"
6692,865.427891286667,2720.26025561172,14956.0386,0.721805473448851,127.3749,21.6771428571429,6,0.002,0.312,"NLA12_WV-101"
6693,7.48729492205399,226.243947742246,37792.7827,0.0537612226776569,11.1493,17.2,3590,2.12,26.324,"NLA12_ND-155"
6694,8.36757887398841,44.9095059233661,47273.4494,0.0297746098665564,218.9315,12.7265625,10,0.041,2.345,"NLA12_NY-0101"
6695,13.7743387714617,336.505920023937,1146071.5147,0.141250278112027,669.2447,26.6,30,0.05,6.95,"NLA12_OK-109"
6696,84.2808346241666,2146.29266532313,30749.8405,2.81733051341787,366.0157,17.2925,1378,0.002,19.127,"NLA12_MT-118"
6697,10.8537818461589,510.642577968376,290646.8888,0.270574599461533,2260.8253,18.34,272,0,32.249,"NLA12_ND-151"
6714,33.0058739876084,272.510869177631,74804.3798,0.562118511835196,322.7492,24.4,14,0.002,1.795,"NLA12_WV-115"
6715,14.2251813424026,64.4189365232004,48453.5463,0.0218450329821798,914.13,20.32,15,0.003,3.685,"NLA12_NH-112"
6716,321.398987870749,8507.13465838946,207331.9982,1.93168365234657,486.2233,22.34,107,0,10.292,"NLA12_MN-163"
6717,25.7527308676969,536.595065859261,28947.8231,4.09265195700318,374.1486,19.2442857142857,81,0.023,14.254,"NLA12_ND-173"
6718,1237.79743884146,8088.37903657263,6652.5987,0.0606867660996093,317.9161,29.16,66,0.003,5.285,"NLA12_LA-104"
6719,619.614761510186,5734.47195767047,3749.657,0.0689310595281609,318.7315,21.74,27,0,7.105,"NLA12_NV-103"
6720,30.8440464868892,479.20750309256,359949.7381,1.49716778747409,94.1137,19.6,138,0,51.3,"NLA12_NV-102"
6721,78.352478425394,331.198292335585,65510.6748,0.0358846343392763,984.5356,20.536,31,0.004,2.72,"NLA12_MN-130"
